2020-12-22,36.340000,36.840000,36.340000,36.840000,35.859692,136427
2020-12-23,36.520000,36.860001,36.480000,36.639999,35.665012,93621
2020-12-28,37.139999,37.139999,36.720001,36.840000,35.859692,87729
2020-12-29,36.820000,37.320000,36.720001,37.220001,36.229580,152153
2020-12-30,37.099998,37.480000,37.020000,37.480000,36.482662,91271
2021-01-04,37.360001,37.540001,36.919998,37.060001,36.073837,121366
2021-01-05,36.799999,37.099998,36.520000,36.660000,35.684483,161361
2021-01-06,37.000000,38.139999,36.639999,38.000000,36.988823,178274
2021-01-07,38.000000,38.560001,37.820000,38.560001,37.533924,246142
2021-01-08,38.700001,39.220001,38.360001,38.560001,37.533924,265702
2021-01-11,39.000000,39.259998,38.779999,38.779999,37.748066,216139
2021-01-12,38.980000,39.540001,38.680000,39.540001,38.487846,297906
2021-01-13,39.299999,39.799999,39.040001,39.799999,38.740925,266326
2021-01-14,39.799999,39.939999,39.619999,39.820000,38.760395,199813
2021-01-15,39.820000,39.880001,38.400002,38.980000,37.942745,235509
2021-01-18,38.599998,39.520000,38.400002,39.520000,38.468376,175766
2021-01-19,39.720001,39.779999,39.119999,39.200001,38.156891,172486
2021-01-20,39.680000,40.540001,39.419998,40.340000,39.266556,252633
2021-01-21,40.680000,41.200001,40.360001,40.959999,39.870056,185019
2021-01-22,40.980000,41.119999,40.380001,41.119999,40.025799,129602
2021-01-25,41.400002,41.439999,39.619999,39.820000,38.760395,223045
2021-01-26,39.439999,40.080002,39.320000,39.639999,38.585182,221668
2021-01-27,39.360001,40.040001,38.700001,39.340000,38.293167,180562
2021-01-28,39.080002,39.459999,38.320000,39.320000,38.273697,159771
2021-01-29,39.360001,39.540001,38.360001,39.200001,38.156891,219176
2021-02-01,39.459999,39.720001,39.240002,39.599998,38.546246,129716
2021-02-02,39.599998,39.840000,39.180000,39.299999,38.254230,180552
2021-02-03,39.500000,39.700001,39.099998,39.459999,38.409973,110794
2021-02-04,39.400002,40.540001,39.000000,40.540001,39.461235,185825
2021-02-05,40.540001,41.180000,40.340000,40.700001,39.616978,242339
2021-02-08,40.980000,41.099998,40.180000,41.000000,39.908993,153561
2021-02-09,40.619999,41.439999,40.279999,40.700001,39.616978,179483
2021-02-10,40.860001,40.860001,40.380001,40.540001,39.461235,91797
2021-02-11,41.000000,41.000000,40.259998,40.459999,39.383362,111053
2021-02-12,40.340000,40.759998,39.919998,40.439999,39.363895,190715
2021-02-15,40.259998,40.740002,40.119999,40.119999,39.052410,105321
2021-02-16,40.200001,41.020000,40.040001,40.900002,39.811657,154044
